2024-07-23 00:05:06,gym,0,80
2024-07-23 00:05:19,gym,0,80
2024-07-23 07:10:05,gym,13,80
2024-07-23 07:11:04,gym,12,80
2024-07-23 07:12:04,gym,11,80
2024-07-23 07:13:04,gym,11,80
2024-07-23 07:14:04,gym,11,80
2024-07-23 07:15:04,gym,11,80
2024-07-23 07:16:04,gym,11,80
2024-07-23 07:17:03,gym,11,80
2024-07-23 07:18:03,gym,11,80
2024-07-23 07:19:03,gym,11,80
2024-07-23 07:20:03,gym,11,80
2024-07-23 07:21:04,gym,10,80
2024-07-23 07:22:03,gym,10,80
2024-07-23 07:23:04,gym,10,80
2024-07-23 07:24:03,gym,10,80
2024-07-23 07:30:40,gym,9,80
2024-07-23 07:31:40,gym,9,80
2024-07-23 07:32:52,gym,9,80
2024-07-23 07:33:52,gym,9,80
2024-07-23 07:34:53,gym,7,80
2024-07-23 07:35:53,gym,7,80
2024-07-23 07:36:53,gym,6,80
2024-07-23 07:37:52,gym,7,80
2024-07-23 07:38:52,gym,5,80
2024-07-23 07:39:53,gym,5,80
2024-07-23 07:40:53,gym,5,80
2024-07-23 07:41:53,gym,5,80
2024-07-23 07:42:53,gym,6,80
2024-07-23 07:43:53,gym,6,80
2024-07-23 07:44:53,gym,6,80
2024-07-23 07:45:53,gym,6,80
2024-07-23 07:46:53,gym,6,80
2024-07-23 07:47:52,gym,6,80
2024-07-23 07:48:53,gym,6,80
2024-07-23 07:49:53,gym,6,80
2024-07-23 07:50:53,gym,6,80
2024-07-23 07:51:52,gym,6,80
2024-07-23 07:52:52,gym,6,80
2024-07-23 07:53:53,gym,6,80
2024-07-23 07:54:53,gym,6,80
2024-07-23 07:55:52,gym,6,80
2024-07-23 07:56:53,gym,6,80
2024-07-23 07:57:53,gym,7,80
2024-07-23 07:58:53,gym,7,80
2024-07-23 07:59:53,gym,7,80
2024-07-23 08:00:53,gym,5,80
2024-07-23 08:01:53,gym,5,80
2024-07-23 08:02:53,gym,5,80
2024-07-23 08:03:53,gym,5,80
2024-07-23 08:04:52,gym,6,80
2024-07-23 08:05:53,gym,6,80
2024-07-23 08:06:53,gym,6,80
2024-07-23 08:07:52,gym,6,80
2024-07-23 08:08:52,gym,6,80
2024-07-23 08:09:53,gym,6,80
2024-07-23 08:10:53,gym,6,80
2024-07-23 08:11:53,gym,6,80
2024-07-23 08:12:53,gym,6,80
2024-07-23 08:13:53,gym,7,80
2024-07-23 08:14:52,gym,7,80
2024-07-23 08:15:53,gym,7,80
2024-07-23 08:16:52,gym,7,80
2024-07-23 08:17:54,gym,7,80
2024-07-23 08:18:52,gym,7,80
2024-07-23 08:19:53,gym,7,80
2024-07-23 08:20:53,gym,7,80
2024-07-23 08:21:53,gym,8,80
2024-07-23 08:22:52,gym,7,80
2024-07-23 08:23:52,gym,7,80
2024-07-23 08:24:53,gym,7,80
2024-07-23 08:25:53,gym,7,80
2024-07-23 08:26:53,gym,7,80
2024-07-23 08:27:53,gym,8,80
2024-07-23 08:28:53,gym,9,80
2024-07-23 08:29:53,gym,9,80
2024-07-23 08:30:53,gym,11,80
2024-07-23 08:31:53,gym,11,80
2024-07-23 08:32:53,gym,11,80
2024-07-23 08:33:52,gym,11,80
2024-07-23 08:34:53,gym,11,80
2024-07-23 08:35:53,gym,11,80
2024-07-23 08:36:53,gym,11,80
2024-07-23 08:37:53,gym,10,80
2024-07-23 08:38:53,gym,10,80
2024-07-23 08:39:52,gym,10,80
2024-07-23 08:40:53,gym,11,80
2024-07-23 08:41:52,gym,11,80
2024-07-23 08:42:52,gym,11,80
2024-07-23 08:43:53,gym,11,80
2024-07-23 08:44:52,gym,11,80
2024-07-23 08:45:53,gym,11,80
2024-07-23 08:46:53,gym,11,80
2024-07-23 08:47:52,gym,11,80
2024-07-23 08:48:53,gym,11,80
2024-07-23 08:49:52,gym,11,80
2024-07-23 08:50:53,gym,11,80
2024-07-23 08:51:52,gym,11,80
2024-07-23 08:52:53,gym,12,80
2024-07-23 08:53:53,gym,12,80
2024-07-23 08:54:52,gym,13,80
2024-07-23 08:55:53,gym,13,80
2024-07-23 08:56:53,gym,12,80
2024-07-23 08:57:52,gym,13,80
2024-07-23 08:58:53,gym,13,80
2024-07-23 08:59:53,gym,13,80
2024-07-23 09:00:53,gym,12,80
2024-07-23 09:01:53,gym,12,80
2024-07-23 09:02:52,gym,13,80
2024-07-23 09:03:53,gym,13,80
2024-07-23 09:04:53,gym,13,80
2024-07-23 09:05:53,gym,14,80
2024-07-23 09:06:53,gym,14,80
2024-07-23 09:07:52,gym,14,80
2024-07-23 09:08:53,gym,15,80
2024-07-23 09:09:53,gym,15,80
2024-07-23 09:10:52,gym,16,80
2024-07-23 09:11:52,gym,17,80
2024-07-23 09:12:53,gym,17,80
2024-07-23 09:13:53,gym,17,80
2024-07-23 09:14:52,gym,17,80
2024-07-23 09:15:53,gym,18,80
2024-07-23 09:16:53,gym,19,80
2024-07-23 09:17:53,gym,19,80
2024-07-23 09:18:52,gym,18,80
2024-07-23 09:19:53,gym,18,80
2024-07-23 09:20:52,gym,21,80
2024-07-23 09:21:53,gym,23,80
2024-07-23 09:22:52,gym,23,80
2024-07-23 09:23:53,gym,23,80
2024-07-23 09:24:53,gym,25,80
2024-07-23 09:25:53,gym,25,80
2024-07-23 09:26:53,gym,25,80
2024-07-23 09:27:52,gym,25,80
2024-07-23 09:28:53,gym,24,80
2024-07-23 09:29:52,gym,27,80
2024-07-23 09:30:53,gym,28,80
2024-07-23 09:31:52,gym,28,80
2024-07-23 09:32:52,gym,27,80
2024-07-23 09:33:52,gym,27,80
2024-07-23 09:34:53,gym,27,80
2024-07-23 09:35:53,gym,28,80
2024-07-23 09:36:53,gym,28,80
2024-07-23 09:37:53,gym,30,80
2024-07-23 09:38:53,gym,30,80
2024-07-23 09:39:53,gym,30,80
2024-07-23 09:40:53,gym,30,80
2024-07-23 09:41:53,gym,31,80
2024-07-23 09:42:53,gym,32,80
2024-07-23 09:43:52,gym,32,80
2024-07-23 09:44:53,gym,32,80
